,ISG15,IFI6,ISG20,IFIT3,IFIT1,B2M,IFIT2,MT2A,RSAD2,IRF7
1568,1.4849913,1.1489431,1.5034628,0.93773115,0.6882084,4.1963863,0.26874855,0.41303086,0.1914244,0.49627513
1569,1.4863164,1.149878,1.5043445,0.93865925,0.68909097,4.196552,0.2695615,0.41352206,0.19216137,0.49676114
1570,1.4876417,1.1508129,1.5052263,0.9395874,0.68997353,4.196717,0.2703746,0.41401318,0.19289863,0.4972472
1571,1.488967,1.1517476,1.5061079,0.9405154,0.6908561,4.1968822,0.27118745,0.4145044,0.19363579,0.49773306
1572,1.4902922,1.1526828,1.5069898,0.9414435,0.6917387,4.197047,0.2720003,0.4149957,0.19437295,0.49821913
1573,1.491617,1.1536176,1.5078714,0.9423715,0.6926211,4.1972127,0.27281338,0.4154868,0.19510996,0.4987052
1574,1.4929421,1.1545523,1.5087532,0.9432994,0.69350356,4.1973777,0.27362624,0.4159779,0.19584706,0.49919116
1575,1.4942675,1.1554874,1.509635,0.9442276,0.69438624,4.197543,0.27443922,0.4164692,0.19658425,0.49967712
1576,1.4955971,1.1564256,1.5105199,0.9451594,0.6952728,4.197708,0.27525532,0.41696382,0.19732246,0.50016344
1577,1.4969331,1.1573682,1.5114084,0.946096,0.6961645,4.1978726,0.27607548,0.4174633,0.19806235,0.50065
1578,1.4982688,1.1583108,1.5122972,0.94703275,0.6970564,4.1980376,0.2768957,0.41796288,0.198802,0.50113666
1579,1.4996043,1.1592536,1.5131857,0.9479699,0.6979483,4.198202,0.2777156,0.41846257,0.19954243,0.50162333
1580,1.5009404,1.1601962,1.5140743,0.94890714,0.69884026,4.198367,0.27853546,0.4189623,0.20028296,0.5021103
1581,1.5022762,1.161139,1.5149627,0.9498442,0.69973207,4.1985316,0.2793551,0.41946197,0.20102328,0.502597
1582,1.503612,1.1620816,1.5158514,0.9507811,0.700624,4.198696,0.28017485,0.4199615,0.20176367,0.5030838
1583,1.5049477,1.1630244,1.5167398,0.95171845,0.70151603,4.1988606,0.28099462,0.42046115,0.20250392,0.5035706
1584,1.506283,1.1639671,1.5176284,0.95265585,0.70240855,4.199026,0.2818148,0.42095983,0.20324434,0.504056
1585,1.5076172,1.1649091,1.518517,0.9535937,0.70330215,4.1991916,0.28263563,0.42145696,0.2039848,0.50453866
1586,1.5089519,1.1658511,1.5194055,0.95453215,0.70419556,4.199357,0.28345656,0.42195523,0.20472628,0.5050209
1587,1.5102868,1.1667932,1.5202943,0.9554711,0.7050889,4.199523,0.28427774,0.42245394,0.20546833,0.5055029
1588,1.5116212,1.1677351,1.5211828,0.9564098,0.70598215,4.1996884,0.28509882,0.42295283,0.2062103,0.50598496
1589,1.5129561,1.168677,1.5220714,0.9573487,0.70687544,4.1998544,0.28591993,0.4234516,0.2069523,0.506467
1590,1.5142907,1.1696188,1.5229598,0.9582873,0.70776856,4.20002,0.28674093,0.42395037,0.20769419,0.5069488
1591,1.5156255,1.1705607,1.5238483,0.95922625,0.7086618,4.200186,0.28756204,0.4244492,0.2084364,0.507431
1592,1.5169603,1.1715027,1.5247369,0.960165,0.7095551,4.2003517,0.28838313,0.42494798,0.20917828,0.50791293
1593,1.5182952,1.1724446,1.5256255,0.96110404,0.7104483,4.200517,0.28920442,0.42544678,0.20992035,0.508395
1594,1.5196295,1.1733863,1.5265138,0.96204257,0.71134156,4.200683,0.29002532,0.42594552,0.21066228,0.50887686
1595,1.5209646,1.1743284,1.5274025,0.96298146,0.7122349,4.2008486,0.29084638,0.42644444,0.21140426,0.509359
1596,1.5222994,1.1752704,1.528291,0.96392035,0.7131281,4.2010145,0.29166758,0.4269433,0.21214624,0.5098409
1597,1.523634,1.1762122,1.5291797,0.96485925,0.7140213,4.20118,0.29248875,0.42744195,0.21288815,0.51032305
1598,1.5249689,1.1771541,1.5300682,0.96579814,0.71491456,4.201346,0.2933098,0.4279409,0.21363032,0.510805
1599,1.5263034,1.1780958,1.5309567,0.9667368,0.71580774,4.2015114,0.29413086,0.42843968,0.21437225,0.5112869
1600,1.5276146,1.1789799,1.5318371,0.9676311,0.71666527,4.201676,0.29490763,0.4289094,0.2150806,0.5117508
1601,1.5289162,1.1798406,1.5327142,0.9685074,0.7175083,4.20184,0.2956668,0.42936748,0.21577539,0.51220757
1602,1.5302176,1.1807013,1.5335915,0.9693838,0.7183515,4.2020035,0.29642588,0.42982537,0.21647036,0.5126642
1603,1.5315189,1.1815615,1.5344684,0.97025996,0.71919423,4.2021675,0.2971847,0.4302833,0.21716514,0.5131207
1604,1.5328208,1.1824223,1.5353457,0.97113633,0.72003746,4.202331,0.2979438,0.43074125,0.21786007,0.5135774
1605,1.5341221,1.1832827,1.5362226,0.97201264,0.7208802,4.202495,0.29870272,0.43119922,0.21855476,0.51403403
1606,1.5354238,1.1841433,1.5370997,0.97288895,0.7217233,4.2026587,0.29946184,0.43165737,0.21924981,0.5144906
1607,1.5367253,1.185004,1.537977,0.97376513,0.72256637,4.2028227,0.30022094,0.43211532,0.21994463,0.51494724
1608,1.538027,1.1858647,1.5388541,0.9746417,0.7234096,4.2029867,0.30097997,0.4325732,0.2206395,0.51540387
1609,1.5393282,1.1867251,1.5397313,0.97551805,0.7242525,4.2031503,0.30173898,0.43303135,0.2213344,0.51586044
1610,1.5406299,1.1875858,1.5406083,0.9763943,0.72509545,4.2033143,0.30249798,0.43348914,0.2220293,0.5163171
1611,1.5419315,1.1884463,1.5414855,0.9772705,0.72593844,4.203478,0.3032571,0.43394724,0.22272414,0.5167737
1612,1.5432332,1.189307,1.5423627,0.9781469,0.72678155,4.203642,0.30401608,0.4344053,0.22341904,0.5172304
1613,1.5445348,1.1901675,1.5432398,0.97902316,0.7276244,4.2038054,0.3047751,0.43486327,0.22411382,0.51768696
1614,1.5458364,1.1910281,1.544117,0.97989947,0.7284677,4.2039695,0.30553424,0.4353212,0.2248089,0.51814365
1615,1.5471377,1.1918887,1.544994,0.98077583,0.7293107,4.204133,0.30629325,0.43577912,0.22550356,0.5186002
1616,1.5484395,1.1927493,1.5458714,0.9816521,0.7301537,4.204297,0.30705225,0.4362372,0.22619845,0.5190569
1617,1.549741,1.1936098,1.5467484,0.9825285,0.7309966,4.204461,0.30781132,0.43669528,0.22689341,0.51951355
1618,1.5510424,1.1944704,1.5476255,0.98340476,0.73183966,4.2046247,0.3085703,0.4371531,0.22758818,0.51997006
1619,1.5523438,1.1953309,1.5485026,0.984281,0.7326826,4.2047887,0.30932933,0.43761116,0.22828299,0.52042675
1620,1.5536456,1.1961917,1.5493798,0.9851574,0.73352575,4.2049522,0.31008834,0.43806902,0.22897795,0.52088344
1621,1.554947,1.1970522,1.550257,0.9860338,0.7343688,4.2051163,0.31084743,0.43852705,0.22967286,0.52133995
1622,1.5562487,1.1979128,1.5511341,0.98691,0.7352118,4.20528,0.31160644,0.43898502,0.23036766,0.52179664
1623,1.5575485,1.1987735,1.5520108,0.98778623,0.73605615,4.2054443,0.31236583,0.4394384,0.23106216,0.52225256
1624,1.5588453,1.1996343,1.552887,0.9886627,0.7369026,4.2056093,0.313126,0.43988404,0.23175634,0.52270776
1625,1.560142,1.200495,1.5537629,0.98953885,0.73774916,4.205774,0.31388608,0.4403292,0.23245043,0.5231628
1626,1.5613658,1.2013129,1.5546273,0.99034125,0.73849016,4.2059364,0.3145585,0.44073492,0.23306286,0.5236061
1627,1.5625713,1.2021194,1.5554891,0.99112344,0.7392043,4.206098,0.31520802,0.44113123,0.23365375,0.52404636
1628,1.5637766,1.2029257,1.5563507,0.9919056,0.7399183,4.20626,0.31585756,0.4415273,0.23424461,0.5244866
1629,1.5649819,1.203732,1.5572122,0.9926878,0.74063236,4.206422,0.31650698,0.44192344,0.23483539,0.5249268
1630,1.5661874,1.2045385,1.558074,0.9934702,0.7413464,4.2065835,0.31715655,0.44231984,0.2354261,0.5253672
1631,1.5673926,1.2053449,1.5589358,0.9942523,0.7420606,4.2067456,0.31780612,0.44271606,0.23601696,0.52580726
1632,1.5685979,1.2061515,1.5597975,0.9950346,0.74277467,4.2069073,0.31845573,0.4431123,0.23660792,0.52624756
1633,1.5698031,1.2069577,1.5606592,0.99581665,0.7434887,4.207069,0.3191051,0.4435084,0.23719864,0.5266877
1634,1.5710084,1.2077641,1.5615208,0.99659896,0.7442028,4.207231,0.3197547,0.44390482,0.23778947,0.52712804
1635,1.5722139,1.2085706,1.5623825,0.9973813,0.7449169,4.2073927,0.32040417,0.44430098,0.23838022,0.52756816
1636,1.5734192,1.2093769,1.5632442,0.99816346,0.74563104,4.207555,0.3210538,0.44469714,0.23897119,0.52800846
1637,1.5746245,1.2101831,1.5641059,0.9989456,0.7463451,4.2077165,0.32170326,0.44509342,0.23956198,0.5284487
1638,1.5758297,1.2109896,1.5649674,0.99972785,0.747059,4.207878,0.32235265,0.44548962,0.24015291,0.5288888
1639,1.5770352,1.211796,1.5658292,1.00051,0.74777323,4.20804,0.32300228,0.44588587,0.24074352,0.5293291
1640,1.5782405,1.2126025,1.5666908,1.0012923,0.7484873,4.208202,0.32365182,0.44628197,0.24133438,0.5297693
1641,1.5794457,1.2134087,1.5675524,1.0020745,0.74920136,4.2083635,0.32430124,0.44667822,0.24192527,0.5302096
1642,1.5806508,1.2142153,1.5684142,1.0028567,0.7499154,4.2085257,0.3249508,0.44707453,0.24251603,0.5306497
1643,1.5818565,1.2150216,1.5692759,1.003639,0.7506294,4.2086873,0.3256003,0.44747072,0.24310689,0.5310901
1644,1.5830617,1.2158282,1.5701376,1.0044212,0.75134355,4.208849,0.32624984,0.44786704,0.24369772,0.53153026
1645,1.5842673,1.2166346,1.5709994,1.0052035,0.75205785,4.209011,0.32689956,0.4482631,0.24428867,0.5319706
1646,1.5854726,1.2174408,1.571861,1.0059857,0.75277185,4.2091727,0.32754898,0.44865942,0.24487945,0.5324108
1647,1.5866779,1.2182472,1.5727227,1.0067679,0.7534858,4.2093344,0.32819855,0.44905558,0.24547033,0.532851
1648,1.5878832,1.2190537,1.5735843,1.0075502,0.7542001,4.2094965,0.32884812,0.4494519,0.246061,0.5332912
1649,1.5890884,1.2198601,1.574446,1.0083323,0.75491405,4.209658,0.32949758,0.44984823,0.24665204,0.53373146
1650,1.5902935,1.2206665,1.5753076,1.0091144,0.75562805,4.20982,0.3301471,0.4502442,0.24724266,0.5341716
1651,1.5914991,1.221473,1.5761694,1.0098969,0.75634223,4.209982,0.33079675,0.4506405,0.2478336,0.53461194
1652,1.5927044,1.2222793,1.5770311,1.010679,0.75705636,4.2101436,0.33144617,0.4510368,0.2484245,0.5350521
1653,1.59391,1.223086,1.5778928,1.0114613,0.7577705,4.210305,0.33209586,0.45143312,0.24901535,0.5354923
1654,1.595115,1.223892,1.5787543,1.0122434,0.75848454,4.2104673,0.33274516,0.45182914,0.24960601,0.53593254
1655,1.5963203,1.2246985,1.5796161,1.0130256,0.7591985,4.210629,0.33339477,0.45222533,0.2501969,0.5363729
1656,1.5975256,1.2255049,1.5804777,1.0138079,0.7599125,4.2107906,0.33404425,0.45262158,0.25078773,0.536813
1657,1.5987309,1.2263113,1.5813395,1.0145901,0.7606267,4.2109528,0.33469376,0.45301783,0.25137842,0.5372533
1658,1.5999365,1.2271178,1.5822012,1.0153723,0.7613408,4.2111144,0.33534336,0.45341387,0.25196934,0.53769344
1659,1.6011415,1.227924,1.5830628,1.0161544,0.7620548,4.211276,0.33599275,0.4538104,0.25256014,0.5381337
1660,1.6023469,1.2287307,1.5839245,1.0169367,0.76276886,4.211438,0.33664232,0.4542065,0.25315106,0.538574
1661,1.6035525,1.229537,1.5847862,1.017719,0.76348317,4.2116,0.33729196,0.4546029,0.25374177,0.5390142
1662,1.6047578,1.2303433,1.585648,1.0185012,0.7641971,4.2117615,0.3379414,0.45499897,0.25433266,0.53945446
1663,1.605963,1.2311499,1.5865097,1.0192834,0.7649112,4.2119236,0.33859104,0.45539522,0.25492352,0.53989464
1664,1.6071681,1.2319562,1.5873712,1.0200655,0.76562524,4.2120852,0.33924037,0.4557914,0.25551423,0.5403348
1665,1.6083736,1.2327626,1.5882329,1.0208478,0.76633924,4.212247,0.33989006,0.45618767,0.25610507,0.5407752
1666,1.6095788,1.2335689,1.5890946,1.02163,0.76705337,4.212409,0.34053946,0.45658392,0.256696,0.5412153
1667,1.6107844,1.2343755,1.5899564,1.0224124,0.7677676,4.2125707,0.3411891,0.45698014,0.25728682,0.54165566
1668,1.6119896,1.2351819,1.590818,1.0231947,0.7684815,4.2127323,0.3418386,0.45737642,0.25787765,0.5420958
1669,1.613195,1.2359884,1.5916797,1.0239767,0.7691957,4.2128944,0.34248817,0.45777258,0.2584684,0.542536
1670,1.6144004,1.2367946,1.5925415,1.024759,0.7699099,4.213056,0.34313774,0.4581688,0.2590593,0.54297626
1671,1.6156057,1.237601,1.5934031,1.0255413,0.7706239,4.213218,0.34378725,0.45856503,0.25965017,0.5434165
1672,1.6168109,1.2384074,1.5942649,1.0263233,0.771338,4.21338,0.34443676,0.45896122,0.26024097,0.54385674
1673,1.6180164,1.2392138,1.5951265,1.0271058,0.7720521,4.2135415,0.34508625,0.4593575,0.2608317,0.544297
1674,1.6192216,1.2400203,1.5959882,1.027888,0.7727661,4.2137036,0.34573585,0.45975372,0.26142257,0.5447371
1675,1.6204268,1.2408265,1.5968498,1.0286701,0.7734801,4.2138653,0.3463853,0.46014982,0.26201344,0.54517746
1676,1.6216323,1.2416329,1.5977116,1.0294523,0.7741943,4.214027,0.34703484,0.46054617,0.2626043,0.54561764
1677,1.6228375,1.2424394,1.598573,1.0302346,0.77490824,4.214189,0.34768438,0.46094233,0.26319507,0.5460579
1678,1.624043,1.2432458,1.599435,1.0310168,0.77562225,4.2143507,0.3483338,0.4613386,0.26378602,0.5464981
1679,1.6252501,1.2440537,1.6002963,1.0317993,0.7763364,4.2145133,0.34898302,0.46173316,0.26437446,0.54693866
1680,1.6264584,1.2448623,1.601158,1.0325822,0.77705055,4.2146764,0.34963202,0.46212754,0.26496238,0.5473793
1681,1.6276661,1.2456706,1.6020193,1.0333647,0.7777643,4.2148395,0.35028106,0.46252152,0.26555014,0.54782
1682,1.6288741,1.246479,1.6028808,1.0341473,0.77847844,4.2150025,0.3509301,0.4629159,0.2661382,0.5482607
1683,1.6300819,1.2472874,1.6037424,1.0349299,0.77919245,4.2151656,0.35157913,0.46331018,0.26672608,0.5487013
1684,1.6312898,1.2480958,1.604604,1.0357127,0.7799065,4.2153287,0.35222828,0.46370447,0.26731414,0.54914206
1685,1.6324978,1.2489042,1.6054654,1.0364952,0.7806205,4.215492,0.35287732,0.46409863,0.26790208,0.5495827
1686,1.6337057,1.2497125,1.6063268,1.0372779,0.78133446,4.215655,0.3535263,0.46449277,0.26848996,0.5500233
1687,1.6349137,1.2505208,1.6071885,1.0380604,0.78204846,4.215818,0.3541753,0.46488708,0.2690779,0.5504641
1688,1.6361215,1.2513294,1.60805,1.0388432,0.7827625,4.215981,0.3548244,0.46528125,0.26966575,0.5509047
1689,1.6373293,1.2521377,1.6089115,1.0396259,0.78347653,4.216144,0.35547343,0.46567556,0.27025378,0.55134535
1690,1.6385374,1.2529461,1.609773,1.0404085,0.7841906,4.216307,0.35612258,0.46606976,0.27084172,0.55178607
1691,1.6397454,1.2537546,1.6106344,1.0411911,0.78490454,4.2164702,0.35677156,0.46646392,0.27142957,0.5522268
1692,1.6409533,1.2545629,1.6114961,1.0419738,0.7856185,4.2166333,0.35742053,0.46685815,0.27201763,0.5526674
1693,1.6421611,1.2553713,1.6123576,1.0427564,0.78633255,4.2167964,0.3580696,0.4672524,0.2726056,0.55310804
1694,1.6433691,1.2561797,1.613219,1.043539,0.7870465,4.2169595,0.35871866,0.4676466,0.27319342,0.5535487
1695,1.644577,1.256988,1.6140804,1.0443218,0.7877606,4.2171226,0.3593677,0.46804082,0.27378145,0.55398947
1696,1.6457851,1.2577963,1.6149421,1.0451044,0.7884746,4.2172856,0.3600167,0.46843517,0.27436942,0.5544301
1697,1.6469929,1.2586049,1.6158035,1.045887,0.7891886,4.2174487,0.36066577,0.46882933,0.27495733,0.5548708
1698,1.6482005,1.2594131,1.6166649,1.0466695,0.78990257,4.217612,0.3613147,0.46922368,0.27554512,0.5553113
1699,1.6494087,1.2602217,1.6175268,1.0474524,0.79061675,4.217775,0.36196396,0.46961772,0.2761333,0.5557521
1700,1.6506164,1.26103,1.6183879,1.0482349,0.7913305,4.217938,0.36261284,0.47001198,0.276721,0.55619264
1701,1.6518245,1.2618384,1.6192497,1.0490175,0.79204464,4.218101,0.363262,0.47040617,0.27730906,0.5566335
1702,1.6530112,1.2626327,1.6200924,1.0497915,0.7927441,4.2182617,0.36389786,0.47079822,0.2778864,0.5570548
1703,1.654193,1.263424,1.6209313,1.0505632,0.7934404,4.2184224,0.36453083,0.47118974,0.27846158,0.55747175
1704,1.6553749,1.2642154,1.6217699,1.051335,0.79413646,4.2185826,0.36516374,0.4715813,0.27903667,0.55788875
1705,1.6565562,1.2650064,1.6226084,1.0521065,0.7948325,4.218743,0.36579642,0.47197264,0.27961162,0.5583056
1706,1.6577381,1.2657979,1.6234472,1.0528781,0.7955286,4.218903,0.36642936,0.47236416,0.28018665,0.55872256
1707,1.6589199,1.266589,1.6242859,1.0536499,0.7962248,4.2190633,0.36706233,0.47275573,0.2807619,0.5591395
1708,1.6601018,1.2673804,1.6251246,1.0544218,0.79692113,4.219224,0.3676952,0.47314698,0.281337,0.5595565
1709,1.6612834,1.2681717,1.6259631,1.0551934,0.7976172,4.219384,0.3683281,0.47353858,0.28191203,0.55997336
1710,1.6624653,1.268963,1.626802,1.0559653,0.7983133,4.2195444,0.36896104,0.47393003,0.2824871,0.5603904
1711,1.6636249,1.26974,1.6276336,1.0567243,0.7989961,4.2197013,0.36958218,0.47431508,0.2830515,0.5607991
1712,1.6647675,1.2705059,1.6284597,1.0574739,0.7996687,4.219855,0.3701947,0.4746953,0.28360778,0.5612016
1713,1.6659101,1.2712718,1.6292859,1.0582236,0.8003412,4.220009,0.37080702,0.47507548,0.28416392,0.561604
1714,1.6670529,1.2720377,1.6301122,1.0589731,0.8010136,4.220163,0.3714194,0.47545555,0.2847202,0.56200653
1715,1.6681952,1.2728037,1.6309384,1.0597227,0.80168617,4.220317,0.37203187,0.47583565,0.28527647,0.5624089
1716,1.669338,1.2735695,1.6317645,1.0604721,0.80235875,4.220471,0.37264425,0.47621584,0.2858326,0.5628113
1717,1.6704807,1.2743356,1.632591,1.0612218,0.8030314,4.2206244,0.37325665,0.47659612,0.28638893,0.5632139
1718,1.6716231,1.2751013,1.6334169,1.0619712,0.8037038,4.2207785,0.3738688,0.47697604,0.28694504,0.5636163
1719,1.672766,1.2758673,1.6342434,1.0627209,0.8043764,4.2209325,0.37448132,0.47735628,0.28750134,0.56401885
1720,1.6739087,1.2766335,1.6350696,1.0634706,0.80504894,4.2210865,0.37509373,0.4777365,0.28805757,0.56442136
1721,1.6750511,1.2773993,1.6358958,1.0642201,0.8057214,4.2212405,0.37570602,0.47811666,0.28861368,0.5648237
1722,1.6761937,1.2781652,1.636722,1.0649697,0.80639404,4.221394,0.37631845,0.4784968,0.28916997,0.56522614
1723,1.6773363,1.2789311,1.6375482,1.0657194,0.8070666,4.221548,0.3769308,0.47887683,0.28972617,0.5656287
1724,1.6784791,1.279697,1.6383746,1.066469,0.8077392,4.221702,0.37754318,0.47925705,0.2902825,0.56603116
1725,1.6796218,1.280463,1.6392007,1.0672185,0.8084117,4.221856,0.37815565,0.47963724,0.29083872,0.56643355
1726,1.6807644,1.281229,1.6400269,1.067968,0.8090842,4.2220097,0.37876803,0.48001736,0.29139504,0.56683606
1727,1.6819069,1.2819948,1.6408532,1.0687176,0.80975664,4.2221637,0.37938046,0.48039746,0.29195118,0.56723845
1728,1.6830497,1.2827612,1.6416795,1.0694673,0.81042945,4.2223177,0.37999284,0.48077747,0.2925073,0.5676412
1729,1.6841925,1.2835279,1.6425066,1.0702173,0.8111023,4.2224717,0.38060552,0.48115686,0.29306293,0.56804425
1730,1.6853354,1.2842946,1.6433337,1.0709672,0.81177545,4.222626,0.38121825,0.4815362,0.29361874,0.56844753
1731,1.6864784,1.2850614,1.6441607,1.0717174,0.81244844,4.22278,0.38183096,0.48191568,0.29417434,0.5688507
1732,1.6876215,1.2858284,1.6449878,1.0724674,0.81312156,4.2229342,0.38244373,0.4822952,0.29473013,0.56925404
1733,1.6887643,1.2865951,1.6458149,1.0732173,0.8137944,4.2230887,0.38305628,0.4826744,0.29528582,0.5696571
1734,1.6899072,1.2873619,1.6466417,1.0739675,0.8144675,4.2232428,0.38366908,0.4830538,0.29584166,0.57006025
1735,1.6910503,1.2881289,1.647469,1.0747176,0.8151408,4.223397,0.38428175,0.4834333,0.29639745,0.5704636
1736,1.6921933,1.2888956,1.648296,1.0754675,0.8158137,4.223551,0.3848945,0.4838128,0.29695308,0.5708667
1737,1.6933362,1.2896625,1.6491231,1.0762179,0.8164867,4.2237053,0.38550732,0.4841921,0.29750887,0.57127
1738,1.694479,1.2904291,1.64995,1.0769675,0.81715965,4.2238593,0.38611984,0.48457164,0.29806453,0.57167315
1739,1.695622,1.2911959,1.6507772,1.0777175,0.81783277,4.2240133,0.38673252,0.4849509,0.29862022,0.5720764
1740,1.696765,1.2919626,1.6516042,1.0784675,0.81850576,4.2241673,0.3873453,0.4853302,0.29917595,0.57247955
1741,1.6979079,1.2927296,1.6524314,1.0792177,0.81917894,4.224322,0.38795793,0.48570976,0.29973182,0.57288283
1742,1.699051,1.2934964,1.6532582,1.0799676,0.819852,4.224476,0.38857067,0.48608914,0.30028746,0.57328594
1743,1.700194,1.2942632,1.6540854,1.0807178,0.820525,4.22463,0.38918346,0.48646858,0.30084318,0.5736891
1744,1.7013367,1.2950298,1.6549122,1.0814676,0.82119805,4.224784,0.38979614,0.48684782,0.3013988,0.57409227
1745,1.7024797,1.2957969,1.6557394,1.0822177,0.82187104,4.2249384,0.39040887,0.48722732,0.30195463,0.5744956
1746,1.7036226,1.2965633,1.6565666,1.0829676,0.822544,4.2250924,0.39102125,0.4876067,0.3025102,0.5748987
1747,1.7047663,1.2973297,1.6573954,1.0837168,0.8232174,4.225247,0.39163023,0.4879857,0.30306402,0.57530266
1748,1.7059101,1.2980958,1.6582243,1.0844663,0.8238909,4.225402,0.39223933,0.48836482,0.30361778,0.57570684
1749,1.7070538,1.2988622,1.6590533,1.0852156,0.82456416,4.2255564,0.3928483,0.4887438,0.30417153,0.5761108
1750,1.7081976,1.2996285,1.6598821,1.0859652,0.8252376,4.2257113,0.3934573,0.4891228,0.3047252,0.57651466
1751,1.7093413,1.3003947,1.6607112,1.0867144,0.8259109,4.225866,0.3940664,0.4895018,0.30527902,0.57691884
1752,1.710485,1.3011608,1.66154,1.0874635,0.8265842,4.226021,0.3946753,0.48988083,0.30583292,0.5773227
1753,1.7116287,1.3019271,1.6623689,1.088213,0.82725763,4.226176,0.39528432,0.4902598,0.3063867,0.5777267
1754,1.7127724,1.3026934,1.6631979,1.0889624,0.8279309,4.2263303,0.3958934,0.49063897,0.30694044,0.5781307
1755,1.7139158,1.3034594,1.6640266,1.0897114,0.82860434,4.2264853,0.39650235,0.49101776,0.3074941,0.5785347
1756,1.7150599,1.3042259,1.6648558,1.0904609,0.8292778,4.2266397,0.39711142,0.491397,0.30804795,0.5789388
1757,1.7162035,1.304992,1.6656846,1.0912101,0.8299511,4.2267947,0.39772037,0.49177587,0.30860168,0.57934266
1758,1.7173473,1.3057582,1.6665134,1.0919596,0.8306246,4.226949,0.39832944,0.49215487,0.3091555,0.5797467
1759,1.7184908,1.3065245,1.6673423,1.0927087,0.83129776,4.227104,0.39893842,0.49253395,0.3097092,0.5801507
1760,1.7196345,1.3072908,1.6681713,1.0934582,0.8319713,4.2272587,0.39954743,0.49291295,0.31026304,0.5805548
1761,1.7207783,1.308057,1.6690003,1.0942074,0.8326446,4.2274137,0.40015638,0.4932919,0.31081676,0.58095866
1762,1.7219219,1.3088232,1.6698291,1.0949566,0.83331794,4.227568,0.40076545,0.4936707,0.3113705,0.58136266
1763,1.7230659,1.3095895,1.670658,1.0957062,0.8339914,4.227723,0.40137458,0.49405003,0.3119243,0.5817668
1764,1.7242157,1.3103603,1.6714889,1.0964568,0.8346666,4.227879,0.40198755,0.49443498,0.31248325,0.5821706
1765,1.7253723,1.311136,1.6723216,1.0972085,0.83534384,4.2280354,0.4026047,0.49482593,0.31304753,0.5825744
1766,1.7265289,1.3119116,1.6731542,1.09796,0.8360207,4.2281923,0.40322182,0.4952169,0.3136118,0.58297825
1767,1.7276852,1.3126872,1.6739872,1.0987116,0.8366978,4.228349,0.403839,0.49560764,0.3141759,0.58338207
1768,1.7288419,1.3134629,1.67482,1.0994635,0.8373749,4.228506,0.40445602,0.49599874,0.31474024,0.583786
1769,1.7299985,1.3142385,1.6756526,1.1002153,0.8380523,4.228663,0.40507323,0.49638963,0.31530452,0.58418983
1770,1.7311552,1.3150141,1.6764854,1.100967,0.8387293,4.2288194,0.40569043,0.49678054,0.3158688,0.5845937
1771,1.7323115,1.3157897,1.6773181,1.1017187,0.8394062,4.2289762,0.4063076,0.49717152,0.3164328,0.5849976
1772,1.7334679,1.3165654,1.6781509,1.1024704,0.84008336,4.229133,0.40692466,0.4975625,0.31699705,0.58540136
1773,1.7346246,1.3173411,1.6789837,1.103222,0.8407605,4.22929,0.4075419,0.4979535,0.3175614,0.58580524
1774,1.7357811,1.3181167,1.6798164,1.1039737,0.8414377,4.2294464,0.40815896,0.49834418,0.31812552,0.586209
1775,1.736938,1.3188933,1.6806496,1.1047273,0.8421154,4.229603,0.40877682,0.4987356,0.31868696,0.58661175
1776,1.7380944,1.3196701,1.6814828,1.1054814,0.84279317,4.2297587,0.40939492,0.49912688,0.3192465,0.5870136
1777,1.7392514,1.3204471,1.6823158,1.1062356,0.8434713,4.2299147,0.41001296,0.49951836,0.31980625,0.5874156
1778,1.740408,1.321224,1.6831491,1.1069896,0.844149,4.230071,0.41063097,0.49990964,0.32036597,0.5878175
1779,1.7415648,1.322001,1.6839823,1.1077439,0.84482694,4.230227,0.4112491,0.5003011,0.3209256,0.58821946
1780,1.7427216,1.3227779,1.6848154,1.1084977,0.8455049,4.2303824,0.4118672,0.50069237,0.32148534,0.58862144
1781,1.7438612,1.3235476,1.685642,1.1092407,0.84617615,4.230537,0.41247904,0.5010718,0.32204244,0.58902013
1782,1.7449987,1.324316,1.6864673,1.1099818,0.8468466,4.230691,0.41308987,0.5014497,0.32259887,0.5894184
1783,1.7461364,1.3250847,1.6872928,1.110723,0.8475169,4.230845,0.41370097,0.50182754,0.32315558,0.58981663
1784,1.7472739,1.3258531,1.6881183,1.1114643,0.8481874,4.2309995,0.4143119,0.5022055,0.32371208,0.5902149
1785,1.7484117,1.3266217,1.6889437,1.1122053,0.84885776,4.2311535,0.414923,0.5025835,0.3242685,0.59061325
1786,1.7495492,1.3273904,1.6897693,1.1129467,0.84952825,4.2313075,0.41553396,0.5029613,0.32482505,0.5910116
1787,1.7506866,1.3281587,1.6905947,1.1136879,0.8501986,4.2314615,0.41614497,0.5033392,0.3253816,0.5914099
1788,1.7518243,1.3289273,1.6914203,1.1144291,0.85086894,4.2316155,0.41675597,0.50371695,0.3259381,0.5918082
1789,1.7529618,1.329696,1.6922457,1.1151702,0.8515394,4.2317696,0.41736704,0.50409484,0.32649475,0.59220654
1790,1.7540994,1.3304646,1.6930721,1.1159103,0.85220945,4.231923,0.41797772,0.5044732,0.32705158,0.59260553
1791,1.7552366,1.3312333,1.6938986,1.1166496,0.8528791,4.2320766,0.41858828,0.50485194,0.3276086,0.59300506
1792,1.7563739,1.3320017,1.6947249,1.1173887,0.8535489,4.23223,0.41919887,0.5052305,0.32816544,0.5934044
