,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
1505,2.8258288,2.4158568,1.2105598,0.6537956,0.69909346,2.947773,3.0860991,2.2045236,1.9050938,1.8649923
1506,2.8272238,2.4169333,1.2110021,0.65405804,0.69933945,2.9475846,3.0858884,2.204365,1.9048817,1.8647919
1507,2.8286273,2.418017,1.2114469,0.6543239,0.6995881,2.947394,3.0856757,2.2042062,1.9046693,1.8645898
1508,2.8300338,2.4191027,1.2118925,0.6545912,0.699838,2.947202,3.0854623,2.2040474,1.9044569,1.864387
1509,2.8314404,2.420189,1.2123387,0.65485895,0.70008796,2.9470103,3.0852487,2.2038884,1.9042441,1.8641841
1510,2.832847,2.421275,1.2127843,0.65512615,0.7003377,2.9468184,3.0850353,2.2037294,1.9040313,1.8639815
1511,2.8342543,2.4223614,1.2132303,0.65539366,0.70058775,2.9466264,3.084822,2.2035704,1.9038188,1.8637788
1512,2.8356607,2.4234471,1.213676,0.65566105,0.7008376,2.9464347,3.0846086,2.2034116,1.9036062,1.8635758
1513,2.8370676,2.4245334,1.2141222,0.65592915,0.7010876,2.946243,3.0843952,2.203252,1.9033939,1.863373
1514,2.8384748,2.4256196,1.2145685,0.656197,0.7013375,2.9460516,3.084182,2.2030926,1.9031811,1.86317
1515,2.839882,2.4267054,1.215015,0.6564651,0.70158756,2.94586,3.0839686,2.2029333,1.9029688,1.8629671
1516,2.8412886,2.4277918,1.2154613,0.6567327,0.7018377,2.9456682,3.083755,2.2027738,1.9027561,1.8627644
1517,2.842696,2.4288776,1.2159075,0.65700096,0.7020877,2.9454765,3.0835419,2.2026143,1.9025437,1.8625613
1518,2.8441033,2.4299638,1.2163538,0.6572688,0.7023376,2.9452848,3.0833287,2.2024548,1.9023311,1.8623585
1519,2.8455102,2.4310498,1.2168002,0.6575363,0.70258754,2.9450932,3.083115,2.2022955,1.9021186,1.8621557
1520,2.8469172,2.432136,1.2172465,0.65780485,0.70283765,2.9449017,3.082902,2.202136,1.901906,1.8619528
1521,2.8483248,2.4332223,1.2176925,0.6580724,0.70308757,2.94471,3.0826886,2.2019765,1.9016935,1.8617499
1522,2.849732,2.4343083,1.2181389,0.6583406,0.70333767,2.9445186,3.0824752,2.2018173,1.9014809,1.861547
1523,2.8511386,2.4353943,1.2185853,0.65860844,0.7035876,2.9443269,3.082262,2.2016578,1.9012685,1.861344
1524,2.8525457,2.4364803,1.2190313,0.6588763,0.7038377,2.9441352,3.0820487,2.2014985,1.9010558,1.861141
1525,2.853953,2.4375663,1.2194777,0.6591442,0.7040877,2.9439435,3.0818355,2.201339,1.9008433,1.8609382
1526,2.85536,2.4386525,1.219924,0.6594123,0.70433766,2.9437518,3.0816221,2.2011795,1.9006307,1.8607354
1527,2.856767,2.439738,1.2203703,0.6596802,0.7045876,2.9435601,3.0814087,2.2010202,1.900418,1.8605324
1528,2.858174,2.4408247,1.2208165,0.65994793,0.7048377,2.9433687,3.0811954,2.2008607,1.9002056,1.8603296
1529,2.859581,2.4419107,1.221263,0.66021574,0.70508766,2.9431772,3.0809822,2.2007012,1.8999932,1.8601267
1530,2.8609881,2.442997,1.2217093,0.660484,0.7053377,2.9429853,3.0807688,2.200542,1.8997806,1.8599237
1531,2.8623953,2.4440825,1.2221553,0.6607519,0.7055877,2.9427938,3.0805554,2.2003825,1.8995683,1.859721
1532,2.863802,2.445169,1.2226017,0.66101974,0.70583755,2.942602,3.0803423,2.200223,1.8993556,1.8595179
1533,2.8652096,2.4462552,1.2230481,0.6612878,0.7060877,2.9424105,3.080129,2.2000635,1.8991432,1.8593152
1534,2.8666167,2.447341,1.2234945,0.6615556,0.7063378,2.9422185,3.0799155,2.1999042,1.8989305,1.8591123
1535,2.8680239,2.4484272,1.2239408,0.66182345,0.7065878,2.942027,3.0797024,2.1997447,1.8987179,1.8589092
1536,2.8694308,2.4495132,1.2243869,0.6620916,0.7068378,2.9418356,3.079489,2.1995852,1.8985054,1.8587064
1537,2.8708377,2.4505987,1.2248337,0.662359,0.70708853,2.9416432,3.0792751,2.1994264,1.8982933,1.8585031
1538,2.8722196,2.4516838,1.2252631,0.6626066,0.70733255,2.9414515,3.0790606,2.1992743,1.8980862,1.8582956
1539,2.8736002,2.4527686,1.2256923,0.6628542,0.7075765,2.9412603,3.0788465,2.1991224,1.8978791,1.858088
1540,2.874982,2.4538531,1.2261213,0.6631019,0.70782065,2.941069,3.078632,2.1989706,1.8976722,1.8578807
1541,2.8763633,2.4549375,1.2265502,0.6633495,0.70806473,2.9408772,3.0784178,2.1988187,1.8974652,1.8576732
1542,2.8777452,2.4560225,1.2269793,0.6635972,0.7083087,2.9406857,3.0782037,2.1986668,1.897258,1.8574657
1543,2.8791265,2.457107,1.2274085,0.66384506,0.70855284,2.940494,3.0779893,2.198515,1.8970511,1.8572581
1544,2.8805084,2.4581938,1.2278359,0.66409147,0.70879483,2.9403033,3.0777755,2.1983643,1.8968434,1.8570518
1545,2.8818908,2.4592814,1.2282635,0.66433823,0.7090372,2.9401119,3.0775614,2.1982133,1.8966353,1.8568451
1546,2.8832734,2.4603689,1.2286911,0.664585,0.70927936,2.939921,3.077347,2.1980627,1.8964274,1.8566386
1547,2.8846564,2.461456,1.2291186,0.664832,0.70952183,2.9397302,3.077133,2.197912,1.8962193,1.856432
1548,2.8860383,2.4625437,1.2295464,0.66507876,0.7097643,2.939539,3.0769186,2.1977613,1.8960111,1.8562253
1549,2.8874216,2.4636312,1.2299742,0.6653255,0.7100065,2.939348,3.0767043,2.1976104,1.8958032,1.8560187
1550,2.888804,2.4647188,1.2304016,0.6655725,0.7102487,2.939157,3.0764902,2.1974597,1.8955953,1.8558121
1551,2.8901863,2.4658065,1.2308295,0.66581935,0.7104912,2.9389658,3.076276,2.197309,1.8953869,1.8556056
1552,2.8915691,2.4668937,1.2312571,0.6660662,0.7107335,2.938775,3.0760617,2.1971583,1.8951792,1.855399
1553,2.8929515,2.467981,1.2316846,0.6663129,0.71097577,2.9385839,3.0758476,2.1970077,1.8949709,1.8551924
1554,2.8943343,2.469069,1.2321122,0.66655993,0.71121806,2.938393,3.0756333,2.196857,1.894763,1.8549858
1555,2.8957176,2.4701562,1.2325399,0.6668067,0.71146053,2.938202,3.075419,2.1967063,1.894555,1.8547791
1556,2.8970995,2.4712434,1.2329674,0.66705334,0.7117028,2.938011,3.075205,2.1965556,1.894347,1.8545725
1557,2.8984823,2.472331,1.2333949,0.66730016,0.7119451,2.93782,3.0749905,2.1964047,1.8941388,1.854366
1558,2.8998652,2.4734185,1.2338227,0.6675472,0.7121875,2.9376287,3.0747762,2.196254,1.8939307,1.8541594
1559,2.9012475,2.474506,1.2342502,0.66779387,0.71242976,2.9374378,3.074562,2.1961033,1.8937227,1.8539526
1560,2.90263,2.4755936,1.2346781,0.6680409,0.7126722,2.9372468,3.074348,2.1959527,1.8935146,1.853746
1561,2.9040132,2.4766815,1.2351055,0.668288,0.71291447,2.9370556,3.0741339,2.1958017,1.8933067,1.8535395
1562,2.9053955,2.4777684,1.2355332,0.6685344,0.7131568,2.9368649,3.0739195,2.1956513,1.8930987,1.8533329
1563,2.9067776,2.478856,1.2359606,0.6687813,0.7133992,2.9366734,3.0737052,2.1955004,1.8928907,1.8531263
1564,2.9081607,2.4799438,1.2363884,0.6690283,0.7136415,2.9364827,3.073491,2.1953497,1.8926823,1.8529196
1565,2.9095433,2.4810312,1.2368162,0.669275,0.71388394,2.9362915,3.0732768,2.195199,1.8924744,1.8527131
1566,2.9109256,2.4821186,1.2372438,0.6695219,0.7141261,2.9361005,3.0730627,2.1950483,1.8922664,1.8525065
1567,2.912308,2.483206,1.2376714,0.6697687,0.7143685,2.9359095,3.0728483,2.1948977,1.8920584,1.8522999
1568,2.9136913,2.4842958,1.2381027,0.67001694,0.7146128,2.935716,3.0726333,2.1947465,1.89185,1.8520938
1569,2.9150753,2.4853866,1.238536,0.67026585,0.71485794,2.9355206,3.0724177,2.1945958,1.8916414,1.8518878
1570,2.916461,2.4864786,1.2389708,0.6705151,0.71510357,2.9353256,3.0722015,2.1944456,1.8914329,1.8516815
1571,2.9178467,2.4875703,1.2394056,0.67076457,0.71534944,2.9351304,3.0719855,2.1942954,1.8912244,1.8514752
1572,2.919238,2.4886694,1.239835,0.6710108,0.71559507,2.9349349,3.0717702,2.1941473,1.8910153,1.8512695
1573,2.9206302,2.4897692,1.2402644,0.6712569,0.7158407,2.9347394,3.0715551,2.1939993,1.8908062,1.8510637
1574,2.9220226,2.490869,1.240694,0.671503,0.7160862,2.9345438,3.07134,2.1938512,1.8905971,1.8508584
1575,2.9234145,2.491969,1.2411232,0.67174894,0.71633196,2.9343486,3.0711248,2.1937034,1.8903879,1.8506526
1576,2.9248066,2.4930687,1.2415525,0.67199516,0.7165775,2.934153,3.0709097,2.1935554,1.890179,1.850447
1577,2.926199,2.4941688,1.2419819,0.672241,0.7168231,2.9339576,3.0706944,2.1934073,1.88997,1.8502414
1578,2.9275908,2.4952683,1.2424111,0.67248714,0.7170688,2.9337623,3.0704794,2.1932592,1.8897609,1.8500358
1579,2.9289832,2.496368,1.2428403,0.6727331,0.71731436,2.9335668,3.0702643,2.1931114,1.8895519,1.8498303
1580,2.9303756,2.4974682,1.2432697,0.672979,0.7175601,2.933371,3.070049,2.1929634,1.8893427,1.8496248
1581,2.9317677,2.4985676,1.2436991,0.67322516,0.7178056,2.9331758,3.069834,2.1928153,1.8891337,1.8494191
1582,2.9331598,2.4996681,1.2441285,0.6734713,0.7180513,2.9329805,3.0696187,2.1926672,1.8889245,1.8492134
1583,2.9345517,2.5007672,1.2445579,0.6737172,0.718297,2.932785,3.0694036,2.1925192,1.8887155,1.8490078
1584,2.935944,2.5018673,1.2449872,0.6739633,0.7185426,2.9325895,3.0691886,2.1923714,1.8885065,1.8488023
1585,2.9373355,2.5029671,1.2454163,0.67420936,0.71878815,2.932394,3.0689735,2.1922233,1.8882976,1.8485967
1586,2.9387283,2.504067,1.2458457,0.67445546,0.71903384,2.9321985,3.0687582,2.1920753,1.8880882,1.848391
1587,2.9401207,2.5051668,1.2462751,0.6747016,0.7192795,2.932003,3.068543,2.1919272,1.8878793,1.8481855
1588,2.9415126,2.5062666,1.2467043,0.6749473,0.71952516,2.9318075,3.068328,2.1917794,1.88767,1.8479798
1589,2.942905,2.5073667,1.2471337,0.6751937,0.7197707,2.9316123,3.0681129,2.1916313,1.8874612,1.8477743
1590,2.9442964,2.5084662,1.2475629,0.6754396,0.7200163,2.9314167,3.0678976,2.1914833,1.8872522,1.8475688
1591,2.9456892,2.5095665,1.2479923,0.6756855,0.72026205,2.9312212,3.0676825,2.1913352,1.887043,1.8473631
1592,2.9470806,2.5106661,1.2484217,0.6759314,0.7205076,2.9310257,3.0674672,2.1911871,1.8868338,1.8471575
1593,2.9484735,2.511766,1.2488511,0.67617786,0.72075343,2.9308305,3.0672522,2.191039,1.8866248,1.8469517
1594,2.9498653,2.512866,1.2492805,0.6764237,0.72099894,2.9306347,3.067037,2.1908913,1.8864156,1.8467462
1595,2.9512575,2.5139656,1.2497096,0.67666954,0.7212446,2.9304395,3.0668218,2.1907432,1.8862066,1.8465406
1596,2.95265,2.5150657,1.2501394,0.6769158,0.72149026,2.930244,3.0666065,2.1905951,1.8859977,1.8463349
1597,2.954042,2.5161653,1.2505684,0.67716193,0.7217358,2.9300487,3.0663915,2.1904473,1.8857886,1.8461294
1598,2.9554408,2.5172708,1.2509978,0.6774087,0.7219799,2.929853,3.0661764,2.190296,1.8855791,1.8459241
1599,2.9568396,2.518377,1.2514272,0.6776559,0.7222239,2.9296572,3.0659611,2.1901443,1.8853698,1.845719
1600,2.9582381,2.5194826,1.2518566,0.67790294,0.72246766,2.9294612,3.0657456,2.189993,1.8851606,1.8455138
1601,2.9596374,2.5205894,1.2522862,0.6781501,0.7227117,2.9292657,3.0655303,2.1898413,1.8849511,1.8453087
1602,2.9610362,2.5216951,1.2527153,0.67839724,0.72295564,2.9290698,3.0653148,2.1896896,1.8847418,1.8451034
1603,2.9624352,2.5228014,1.253145,0.6786444,0.7231995,2.9288743,3.0650997,2.1895382,1.8845325,1.8448982
1604,2.9638345,2.5239077,1.2535741,0.6788916,0.72344345,2.928678,3.0648842,2.1893868,1.8843229,1.8446928
1605,2.9652333,2.525014,1.2540038,0.6791388,0.7236873,2.9284825,3.0646691,2.1892352,1.8841138,1.8444878
1606,2.966632,2.5261195,1.2544332,0.67938584,0.7239313,2.9282868,3.0644536,2.1890836,1.8839042,1.8442826
1607,2.968031,2.5272255,1.2548624,0.6796328,0.7241752,2.928091,3.0642383,2.1889322,1.8836949,1.8440773
1608,2.96943,2.5283322,1.255292,0.6798801,0.7244192,2.927895,3.064023,2.1887805,1.8834856,1.8438721
1609,2.970829,2.529438,1.2557213,0.6801272,0.72466314,2.9276996,3.0638077,2.1886292,1.8832761,1.8436669
1610,2.9722278,2.5305443,1.2561507,0.68037415,0.72490716,2.9275036,3.0635924,2.1884775,1.8830667,1.8434618
1611,2.9736233,2.5316465,1.2565771,0.6806219,0.725143,2.9273095,3.063378,2.1883261,1.8828565,1.8432562
1612,2.9750211,2.5327501,1.2570039,0.68087023,0.7253601,2.9271185,3.063166,2.1881733,1.882645,1.8430496
1613,2.976419,2.5338535,1.2574313,0.6811184,0.72557664,2.9269276,3.0629537,2.18802,1.8824335,1.8428427
1614,2.9778173,2.5349572,1.2578583,0.6813666,0.72579306,2.926737,3.0627418,2.187867,1.8822222,1.842636
1615,2.9792166,2.5360618,1.2582859,0.68161535,0.7260095,2.926546,3.0625298,2.187714,1.8820106,1.8424289
1616,2.9806178,2.537169,1.258715,0.68186575,0.7262243,2.926356,3.0623183,2.1875632,1.8817983,1.8422208
1617,2.9820185,2.5382767,1.2591437,0.68211657,0.7264394,2.926166,3.0621068,2.1874123,1.8815857,1.8420129
1618,2.9834204,2.5393836,1.2595724,0.68236715,0.7266545,2.9259758,3.0618954,2.1872613,1.8813733,1.8418045
1619,2.9848213,2.5404909,1.2600014,0.6826177,0.7268696,2.925786,3.061684,2.1871104,1.8811609,1.8415965
1620,2.9862223,2.5415983,1.2604302,0.6828684,0.7270846,2.9255958,3.0614724,2.1869597,1.8809485,1.8413883
1621,2.987624,2.5427055,1.2608593,0.6831189,0.72729963,2.925406,3.061261,2.1868086,1.8807361,1.8411801
1622,2.9890249,2.5438125,1.2612879,0.6833696,0.7275146,2.925216,3.0610495,2.1866577,1.8805239,1.8409721
1623,2.990426,2.54492,1.2617166,0.6836203,0.7277299,2.925026,3.060838,2.1865067,1.8803114,1.840764
1624,2.9918275,2.5460272,1.2621456,0.68387085,0.72794485,2.9248357,3.0606265,2.1863558,1.880099,1.8405558
1625,2.9932284,2.5471344,1.2625744,0.6841215,0.7281599,2.924646,3.0604153,2.1862051,1.8798865,1.8403478
1626,2.9946299,2.5482414,1.2630031,0.6843718,0.72837484,2.9244556,3.0602036,2.1860542,1.8796744,1.8401396
1627,2.9960315,2.5493495,1.2634323,0.6846226,0.7285899,2.9242659,3.0599923,2.1859033,1.8794618,1.8399314
1628,2.9974325,2.5504565,1.2638608,0.6848731,0.72880507,2.9240758,3.0597806,2.1857524,1.8792493,1.8397233
1629,2.9988337,2.551564,1.2642899,0.68512386,0.7290201,2.9238858,3.0595694,2.1856015,1.879037,1.8395151
1630,3.000235,2.5526714,1.2647188,0.68537444,0.72923505,2.9236958,3.0593576,2.1854506,1.8788245,1.839307
1631,3.0016365,2.5537784,1.2651478,0.6856254,0.7294503,2.9235058,3.0591462,2.1852996,1.8786122,1.8390989
1632,3.003038,2.5548859,1.2655765,0.68587583,0.7296652,2.9233158,3.0589347,2.1851487,1.8783998,1.8388907
1633,3.0044389,2.5559936,1.2660055,0.68612653,0.72988045,2.9231257,3.058723,2.1849978,1.8781873,1.8386827
1634,3.0058403,2.5571003,1.2664343,0.6863769,0.73009527,2.9229355,3.0585117,2.1848469,1.877975,1.8384745
1635,3.0072412,2.5582075,1.2668632,0.6866277,0.73031044,2.9227457,3.0583003,2.184696,1.8777626,1.8382664
1636,3.0086384,2.5593114,1.2672906,0.6868807,0.73052526,2.922556,3.0580897,2.1845467,1.8775501,1.8380585
1637,3.0100255,2.5604072,1.2677152,0.68713844,0.73073983,2.9223666,3.0578818,2.1844006,1.8773373,1.8378515
1638,3.0114126,2.561503,1.2681398,0.68739647,0.7309546,2.9221773,3.057674,2.184255,1.8771247,1.8376446
1639,3.0127995,2.5625982,1.2685643,0.6876541,0.73116904,2.921988,3.057466,2.184109,1.8769119,1.8374376
1640,3.0141861,2.563694,1.2689886,0.6879122,0.73138356,2.9217987,3.057258,2.183963,1.8766992,1.8372304
1641,3.015573,2.5647893,1.2694132,0.68817,0.7315982,2.9216094,3.05705,2.1838174,1.8764865,1.8370236
1642,3.0169601,2.5658848,1.2698377,0.6884279,0.7318128,2.9214203,3.056842,2.1836715,1.8762739,1.8368165
1643,3.018347,2.5669804,1.2702622,0.68868566,0.73202723,2.9212308,3.0566342,2.1835256,1.8760611,1.8366096
1644,3.0197341,2.5680761,1.2706871,0.688944,0.7322419,2.9210417,3.056426,2.1833797,1.8758483,1.8364025
1645,3.021121,2.5691714,1.2711114,0.6892019,0.73245656,2.9208524,3.056218,2.1832337,1.8756356,1.8361955
1646,3.0225081,2.5702677,1.2715359,0.68945986,0.73267114,2.920663,3.05601,2.1830878,1.875423,1.8359885
1647,3.0238948,2.5713625,1.2719605,0.6897175,0.7328857,2.9204738,3.055802,2.1829422,1.8752103,1.8357815
1648,3.025282,2.5724587,1.2723851,0.6899755,0.7331004,2.9202847,3.0555942,2.1827962,1.8749976,1.8355746
1649,3.026669,2.5735538,1.272809,0.6902333,0.7333147,2.9200954,3.055386,2.1826503,1.874785,1.8353674
1650,3.0280561,2.574651,1.2732325,0.6904907,0.7335286,2.9199069,3.0551782,2.1825042,1.8745724,1.835161
1651,3.0294428,2.5757475,1.2736557,0.6907481,0.73374254,2.919718,3.0549703,2.182358,1.8743597,1.8349539
1652,3.0308304,2.5768442,1.2740791,0.6910055,0.7339565,2.9195292,3.0547624,2.1822119,1.8741472,1.8347471
1653,3.0322173,2.5779405,1.2745022,0.6912631,0.7341703,2.9193406,3.0545545,2.1820657,1.8739347,1.8345404
1654,3.0335658,2.5790155,1.274916,0.6915122,0.7343787,2.9191551,3.05435,2.1819243,1.8737247,1.8343365
1655,3.034894,2.5800786,1.2753252,0.6917572,0.734584,2.918972,3.0541465,2.181785,1.8735161,1.8341345
1656,3.036222,2.5811408,1.2757336,0.6920017,0.7347892,2.918789,3.0539434,2.181646,1.8733075,1.8339325
1657,3.0375495,2.5822039,1.2761427,0.69224626,0.73499453,2.9186058,3.0537403,2.181507,1.8730987,1.8337303
1658,3.0388772,2.5832663,1.2765516,0.69249123,0.73519975,2.9184225,3.0535371,2.1813679,1.8728901,1.8335283
1659,3.0402055,2.5843291,1.2769605,0.69273597,0.7354052,2.918239,3.053334,2.1812289,1.8726816,1.8333262
1660,3.041533,2.5853915,1.2773693,0.6929806,0.73561037,2.9180562,3.053131,2.18109,1.8724729,1.8331243
1661,3.042861,2.586454,1.2777781,0.69322544,0.7358156,2.917873,3.052928,2.1809509,1.8722644,1.8329222
1662,3.044189,2.5875173,1.2781869,0.6934702,0.736021,2.9176898,3.0527246,2.180812,1.8720555,1.83272
1663,3.045516,2.5885797,1.2785957,0.69371486,0.7362262,2.9175067,3.0525215,2.1806726,1.8718469,1.8325181
1664,3.0468447,2.5896428,1.2790045,0.6939597,0.73643136,2.9173236,3.0523186,2.1805336,1.8716383,1.8323159
1665,3.048172,2.5907052,1.2794136,0.6942044,0.73663676,2.9171402,3.0521152,2.1803946,1.8714296,1.832114
1666,3.0495,2.5917683,1.2798223,0.69444907,0.73684204,2.916957,3.0519123,2.1802557,1.8712211,1.831912
1667,3.050828,2.5928307,1.2802311,0.6946938,0.73704726,2.9167738,3.051709,2.1801164,1.8710124,1.8317099
1668,3.0521555,2.593893,1.28064,0.69493836,0.7372525,2.916591,3.051506,2.1799777,1.8708037,1.8315079
1669,3.053483,2.594956,1.2810489,0.6951832,0.7374579,2.9164076,3.051303,2.1798384,1.870595,1.8313057
1670,3.054811,2.5960193,1.2814574,0.69542783,0.7376631,2.9162245,3.0510995,2.1796994,1.8703864,1.8311037
1671,3.05614,2.5970817,1.2818667,0.6956726,0.7378683,2.9160411,3.0508966,2.1795604,1.8701777,1.8309016
1672,3.057467,2.5981443,1.2822752,0.6959174,0.7380735,2.915858,3.0506935,2.1794214,1.869969,1.8306996
1673,3.0587947,2.599207,1.2826841,0.69616205,0.7382789,2.9156752,3.0504904,2.1792822,1.8697605,1.8304976
1674,3.0601218,2.6002674,1.2830971,0.69640476,0.7384793,2.915494,3.0502899,2.1791453,1.8695552,1.8302999
1675,3.061448,2.6013274,1.2835101,0.6966473,0.73867923,2.9153132,3.05009,2.1790087,1.8693502,1.8301027
1676,3.0627747,2.602388,1.2839236,0.69688976,0.7388792,2.9151323,3.04989,2.178872,1.8691449,1.8299055
1677,3.0641012,2.603448,1.2843367,0.6971321,0.73907936,2.9149518,3.0496898,2.1787355,1.86894,1.8297083
1678,3.0654278,2.6045082,1.2847501,0.6973747,0.73927915,2.914771,3.0494897,2.1785986,1.868735,1.8295112
1679,3.066752,2.6055675,1.2851648,0.69761795,0.73947775,2.9145892,3.0492883,2.1784616,1.8685288,1.8293135
1680,3.0680752,2.6066275,1.2855804,0.6978615,0.73967624,2.9144068,3.0490866,2.178324,1.868322,1.8291159
1681,3.0693984,2.607687,1.2859958,0.6981052,0.7398742,2.9142246,3.0488844,2.1781867,1.8681153,1.8289182
1682,3.0707228,2.608747,1.2864112,0.69834906,0.7400727,2.9140425,3.0486827,2.1780496,1.8679088,1.8287206
1683,3.0720458,2.6098065,1.2868261,0.6985925,0.74027085,2.9138603,3.0484807,2.1779122,1.867702,1.8285229
1684,3.073369,2.610866,1.2872415,0.6988359,0.7404691,2.9136782,3.0482788,2.177775,1.8674955,1.8283253
1685,3.0746927,2.6119258,1.2876568,0.6990797,0.74066746,2.913496,3.048077,2.1776373,1.8672888,1.8281276
1686,3.076016,2.6129854,1.2880721,0.6993231,0.74086577,2.9133139,3.047875,2.1775002,1.8670821,1.8279299
1687,3.0773396,2.6140447,1.2884873,0.6995665,0.74106395,2.9131317,3.0476732,2.1773627,1.8668754,1.8277322
1688,3.0786633,2.615105,1.2889032,0.69981015,0.74126226,2.9129496,3.047471,2.1772254,1.8666687,1.8275344
1689,3.0799866,2.6161642,1.2893181,0.70005405,0.74146056,2.9127672,3.0472693,2.177088,1.8664621,1.8273369
1690,3.0813103,2.6172245,1.2897334,0.7002976,0.74165875,2.9125853,3.0470674,2.1769507,1.8662554,1.8271391
1691,3.082634,2.6182837,1.290149,0.7005411,0.7418572,2.912403,3.0468655,2.1768134,1.8660488,1.8269415
1692,3.0839577,2.6193438,1.2905643,0.70078456,0.7420554,2.9122207,3.0466635,2.176676,1.8658421,1.8267438
1693,3.085281,2.6204028,1.2909794,0.7010285,0.7422537,2.9120388,3.0464618,2.1765387,1.8656356,1.8265462
1694,3.086604,2.6214628,1.2913947,0.70127183,0.74245197,2.9118567,3.0462599,2.1764014,1.8654289,1.8263485
1695,3.0879283,2.6225228,1.2918099,0.70151544,0.7426501,2.9116745,3.046058,2.176264,1.8652221,1.8261508
1696,3.089251,2.623582,1.2922254,0.701759,0.7428485,2.911492,3.0458562,2.1761265,1.8650155,1.8259532
1697,3.0905747,2.624642,1.2926403,0.7020025,0.7430468,2.91131,3.0456543,2.1759894,1.8648088,1.8257556
1698,3.0918977,2.6257017,1.2930558,0.702246,0.74324507,2.9111278,3.045452,2.1758518,1.8646022,1.825558
1699,3.0932217,2.6267614,1.2934712,0.7024898,0.74344337,2.9109457,3.0452504,2.1757145,1.8643956,1.8253603
1700,3.0945454,2.6278207,1.2938868,0.7027333,0.7436416,2.9107635,3.0450485,2.1755772,1.8641887,1.8251625
1701,3.0958686,2.6288805,1.2943019,0.70297706,0.74384,2.910581,3.0448465,2.1754398,1.8639821,1.8249648
1702,3.0971715,2.6299176,1.2947035,0.70320666,0.74403054,2.9104059,3.044652,2.175305,1.8637805,1.8247706
1703,3.0984647,2.6309443,1.2950985,0.70342964,0.74421775,2.9102333,3.0444605,2.1751707,1.8635808,1.8245775
1704,3.099758,2.6319711,1.2954941,0.703653,0.7444068,2.9100611,3.0442693,2.1750367,1.8633817,1.8243846
1705,3.101048,2.6329985,1.2958903,0.70387596,0.7446028,2.9098911,3.0440793,2.1749032,1.863184,1.8241918
1706,3.1023393,2.6340253,1.2962866,0.70409906,0.7447989,2.9097214,3.0438893,2.1747696,1.8629866,1.8239988
1707,3.10363,2.6350532,1.2966828,0.7043225,0.74499494,2.9095514,3.0436993,2.174636,1.8627887,1.8238059
1708,3.1049209,2.6360803,1.2970793,0.7045451,0.74519086,2.9093816,3.0435095,2.1745024,1.8625913,1.8236129
1709,3.1062121,2.6371076,1.2974753,0.7047683,0.74538696,2.9092116,3.0433192,2.1743686,1.8623935,1.8234199
1710,3.107503,2.6381345,1.2978718,0.7049914,0.74558294,2.9090416,3.0431294,2.174235,1.862196,1.8232269
1711,3.1087937,2.6391616,1.2982678,0.7052143,0.7457789,2.9088717,3.0429392,2.1741016,1.8619983,1.8230343
1712,3.1100845,2.6401896,1.2986643,0.7054378,0.7459749,2.908702,3.0427494,2.1739678,1.8618006,1.8228412
1713,3.1113753,2.6412168,1.2990606,0.7056608,0.746171,2.908532,3.0425594,2.1738343,1.8616031,1.8226483
1714,3.1126661,2.6422439,1.2994568,0.705884,0.74636704,2.908362,3.0423694,2.1737008,1.8614055,1.8224554
1715,3.1139576,2.6432714,1.299853,0.706107,0.7465631,2.9081922,3.0421796,2.173567,1.8612078,1.8222624
1716,3.1152477,2.644298,1.3002493,0.70633,0.74675894,2.9080224,3.0419896,2.1734335,1.8610103,1.8220695
1717,3.1165395,2.6453257,1.3006456,0.7065533,0.7469551,2.9078522,3.0417995,2.1733,1.8608125,1.8218765
1718,3.1178298,2.6463532,1.3010418,0.7067764,0.747151,2.9076824,3.0416098,2.1731663,1.860615,1.8216835
1719,3.1191216,2.6473804,1.3014381,0.7069994,0.7473472,2.9075127,3.0414197,2.1730328,1.8604172,1.8214905
1720,3.120412,2.648408,1.3018342,0.7072225,0.7475432,2.9073424,3.0412297,2.1728992,1.8602197,1.8212976
1721,3.121703,2.649435,1.3022306,0.7074455,0.74773926,2.9071727,3.0410397,2.1727655,1.8600221,1.8211048
1722,3.1229937,2.6504622,1.3026267,0.7076688,0.7479352,2.9070027,3.0408497,2.172632,1.8598244,1.8209119
1723,3.1242847,2.6514897,1.303024,0.70789284,0.7481313,2.9068322,3.040659,2.1724982,1.8596268,1.820718
1724,3.125577,2.6525164,1.3034222,0.70811886,0.74832565,2.906661,3.0404673,2.172364,1.85943,1.8205235
1725,3.1268692,2.6535428,1.3038208,0.70834464,0.74852014,2.9064898,3.0402758,2.1722298,1.859233,1.8203291
1726,3.1281607,2.6545691,1.304219,0.7085702,0.74871445,2.9063187,3.0400841,2.1720958,1.8590362,1.8201346
1727,3.1294522,2.6555953,1.3046174,0.7087962,0.7489089,2.9061477,3.0398924,2.1719615,1.8588393,1.8199401
1728,3.1307445,2.6566222,1.3050156,0.7090221,0.7491033,2.9059765,3.039701,2.1718273,1.8586423,1.8197457
1729,3.1320367,2.657649,1.3054137,0.7092481,0.74929774,2.9058056,3.039509,2.1716928,1.8584455,1.8195512
1730,3.1333282,2.6586752,1.3058121,0.70947385,0.74949205,2.9056344,3.0393174,2.1715589,1.8582487,1.8193567
1731,3.1346202,2.6597018,1.3062103,0.7096998,0.7496865,2.9054632,3.0391257,2.1714246,1.8580518,1.8191621
